experiment_name,concurrency,payload_file,errors,successes,error_rate,all_prompts_token_count,prompt_token_count_mean,prompt_token_throughput,all_completions_token_count,completion_token_count_mean,completion_token_throughput,transactions,transactions_per_second,transactions_per_minute,latency_mean,instance_type,EndpointName,ModelName,Image,S3Uri,HF_MODEL_ID,HUGGING_FACE_HUB_TOKEN,MAX_BATCH_TOTAL_TOKENS,MAX_INPUT_LENGTH,MAX_TOTAL_TOKENS,SAGEMAKER_CONTAINER_LOG_LEVEL,SAGEMAKER_REGION,SM_NUM_GPUS,OPTION_DTYPE,OPTION_MAX_ROLLING_BATCH_SIZE,OPTION_NEURON_OPTIMIZE_LEVEL,OPTION_N_POSITIONS,OPTION_ROLLING_BATCH,OPTION_TENSOR_PARALLEL_DEGREE,SAGEMAKER_MODEL_SERVER_TIMEOUT,SAGEMAKER_MODEL_SERVER_WORKERS,SAGEMAKER_PROGRAM,SAGEMAKER_TS_RESPONSE_TIMEOUT,ENDPOINT_SERVER_TIMEOUT,MODEL_CACHE_ROOT,SAGEMAKER_ENV
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_1000-2000.jsonl,[],1,0.0,1421,1421.0,345.37,25,25.0,6.08,1,0.24,14,4.104746016004356,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-775,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_3000-4000.jsonl,[],1,0.0,3135,3135.0,1323.06,16,16.0,6.75,1,0.42,25,2.3566457650013035,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-775,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_1000-2000.jsonl,[],2,0.0,3828,1914.0,2058.24,3903,1951.5,2098.57,2,1.08,64,1.3033930314995814,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-14-54-24-692,huggingface-pytorch-tgi-inference-2024-01-21-14-54-19-655,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_3000-4000.jsonl,[],1,0.0,3476,3476.0,4279.73,7,7.0,8.62,1,1.23,73,0.7837382040015655,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-775,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,7056,3528.0,1055.91,204,102.0,30.53,2,0.3,18,6.658286238001892,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_2000-3000.jsonl,[],4,0.0,9427,2356.75,953.97,320,80.0,32.38,4,0.4,24,7.97504914025194,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2321,2321.0,595.05,102,102.0,26.15,1,0.26,15,3.8826715260074707,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,4275,2137.5,890.5,204,102.0,42.49,2,0.42,25,4.77002926950081,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-053,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,2,payload_en_3000-4000.jsonl,[],2,0.0,6626,3313.0,3505.01,54,27.0,28.56,2,1.06,63,1.78913888399984,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-775,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,2,payload_en_1000-2000.jsonl,[],2,0.0,3828,1914.0,1515.2,54,27.0,21.37,2,0.79,47,2.0606216704982216,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-775,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_2000-3000.jsonl,[],4,0.0,9653,2413.25,941.51,312,78.0,30.43,4,0.39,23,8.26660532425376,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,15089,3772.25,1012.91,318,79.5,21.35,4,0.27,16,14.007354560500971,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2564,2564.0,628.53,102,102.0,25.0,1,0.25,15,4.070095986011438,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-053,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,6626,3313.0,835.54,203,101.5,25.6,2,0.25,15,7.899454355494527,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3614,3614.0,631.8,102,102.0,17.83,1,0.17,10,5.682242769995355,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3971,3971.0,661.93,102,102.0,17.0,1,0.17,10,5.9806663889903575,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,2,payload_en_1-500.jsonl,[],2,0.0,608,304.0,267.77,50,25.0,22.02,2,0.88,52,2.225596452008176,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-736,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,4,payload_en_1-500.jsonl,[],4,0.0,1216,304.0,1628.83,1310,327.5,1754.74,4,5.36,321,0.6839861802473024,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-14-54-24-692,huggingface-pytorch-tgi-inference-2024-01-21-14-54-19-655,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_1000-2000.jsonl,[],2,0.0,2971,1485.5,671.35,204,102.0,46.1,2,0.45,27,4.404767353000352,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3566,3566.0,4981.54,3571,3571.0,4988.52,1,1.4,84,0.6771582369983662,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-14-54-24-692,huggingface-pytorch-tgi-inference-2024-01-21-14-54-19-655,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,13239,3309.75,933.16,408,102.0,28.76,4,0.28,16,13.43915210400155,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_2000-3000.jsonl,[],2,0.0,4541,2270.5,1579.43,4681,2340.5,1628.13,2,0.7,42,2.139230511493224,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-14-54-24-692,huggingface-pytorch-tgi-inference-2024-01-21-14-54-19-655,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,2,payload_en_3000-4000.jsonl,[],2,0.0,6826,3413.0,3357.97,60,30.0,29.52,2,0.98,58,1.8035585699981311,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-775,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,4,payload_en_500-1000.jsonl,[],4,0.0,3920,980.0,1155.96,64,16.0,18.87,4,1.18,70,3.3679733257486077,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-736,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3508,3508.0,622.3,102,102.0,18.09,1,0.18,10,5.621803561996785,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2101,2101.0,564.83,102,102.0,27.42,1,0.27,16,3.705056760009029,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_1000-2000.jsonl,[],2,0.0,3878,1939.0,864.69,204,102.0,45.49,2,0.45,27,4.466515685991908,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-053,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,4971,2485.5,948.38,204,102.0,38.92,2,0.38,22,5.213837429000705,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3537,3537.0,4474.2,3543,3543.0,4481.79,1,1.26,75,0.7549905259947991,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-14-54-24-692,huggingface-pytorch-tgi-inference-2024-01-21-14-54-19-655,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,7103,3551.5,1130.13,107,53.5,17.02,2,0.32,19,4.696465483000793,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-053,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_3000-4000.jsonl,[],4,0.0,13268,3317.0,967.07,310,77.5,22.6,4,0.29,17,11.101742598748388,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_1000-2000.jsonl,[],1,0.0,1421,1421.0,1598.08,1451,1451.0,1631.81,1,1.12,67,0.8725809489988023,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-14-54-24-692,huggingface-pytorch-tgi-inference-2024-01-21-14-54-19-655,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2358,2358.0,599.09,102,102.0,25.91,1,0.25,15,3.923430474998895,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3662,3662.0,1661.46,3724,3724.0,1689.59,1,0.45,27,2.1496350480010733,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-14-54-24-692,huggingface-pytorch-tgi-inference-2024-01-21-14-54-19-655,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_3000-4000.jsonl,[],1,0.0,3662,3662.0,775.38,61,61.0,12.92,1,0.21,12,4.708547225003713,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-775,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,1,payload_en_500-1000.jsonl,[],1,0.0,980,980.0,816.59,16,16.0,13.33,1,0.83,49,1.1923740609927336,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-736,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
